year,round,alt,driverId,driverRef,driver_points,driver_standings_pos,driver_wins,grid,Podium,circuitRef,constructorRef,seconds
1999,11,264,70,zanardi,0,21,0,15,0,hungaroring,williams,0
1999,11,264,22,barrichello,12,8,0,8,5,hungaroring,stewart,6427.344
1999,11,264,71,damon_hill,6,10,0,6,6,hungaroring,jordan,6439.262
1999,11,264,25,wurz,3,11,0,7,7,hungaroring,benetton,6444.548
1999,11,264,14,coulthard,36,3,1,3,2,hungaroring,mclaren,6393.242
1999,11,264,44,panis,2,14,0,14,10,hungaroring,prost,0
1999,11,264,41,zonta,0,22,0,17,13,hungaroring,bar,0
1999,11,264,21,fisichella,13,7,0,4,0,hungaroring,benetton,0
1999,11,264,69,badoer,0,20,0,19,14,hungaroring,minardi,0
1999,11,264,63,salo,6,9,0,18,12,hungaroring,ferrari,0
1999,11,264,49,frentzen,36,4,1,5,4,hungaroring,jordan,6415.351
1999,11,264,68,takagi,0,18,0,21,0,hungaroring,arrows,0
1999,11,264,56,irvine,56,1,3,2,3,hungaroring,ferrari,6410.764
1999,11,264,64,diniz,3,12,0,12,0,hungaroring,sauber,0
1999,11,264,57,hakkinen,54,2,4,1,1,hungaroring,mclaren,6383.536
1999,11,264,37,rosa,1,17,0,20,15,hungaroring,arrows,0
1999,12,401,23,ralf_schumacher,24,6,0,5,5,spa,williams,5191.124
1999,12,401,15,trulli,1,15,0,12,12,spa,prost,5239.211
1999,12,401,65,herbert,2,13,0,10,0,spa,stewart,0
1999,12,401,48,gene,0,20,0,21,16,spa,minardi,0
1999,12,401,55,alesi,1,16,0,16,9,spa,sauber,5216.905
1999,12,401,70,zanardi,0,19,0,8,8,spa,williams,5210.079
1999,12,401,22,barrichello,12,8,0,7,10,spa,stewart,5223.799
1999,12,401,71,damon_hill,7,9,0,4,6,spa,jordan,5197.973
1999,12,401,25,wurz,3,11,0,15,14,spa,benetton,5260.802
1999,12,401,14,coulthard,46,3,2,2,1,spa,mclaren,5143.057
1999,12,401,35,villeneuve,0,23,0,11,15,spa,bar,0
1999,12,401,44,panis,2,14,0,17,13,spa,prost,5244.6
1999,12,401,41,zonta,0,22,0,14,0,spa,bar,0
1999,12,401,21,fisichella,13,7,0,13,11,spa,benetton,5235.252
1999,12,401,69,badoer,0,21,0,20,0,spa,minardi,0
1999,12,401,63,salo,6,10,0,9,7,spa,ferrari,5199.306
1999,12,401,49,frentzen,40,4,1,3,3,spa,jordan,5176.49
1999,12,401,68,takagi,0,18,0,19,0,spa,arrows,0
1999,12,401,56,irvine,59,2,3,6,4,spa,ferrari,5188.005
1999,12,401,64,diniz,3,12,0,18,0,spa,sauber,0
1999,12,401,57,hakkinen,60,1,4,1,2,spa,mclaren,5153.526
1999,12,401,37,rosa,1,17,0,22,0,spa,arrows,0
1999,13,162,23,ralf_schumacher,30,6,0,5,2,monza,williams,4626.195
1999,13,162,15,trulli,1,15,0,12,0,monza,prost,0
1999,13,162,65,herbert,2,13,0,15,0,monza,stewart,0
1999,13,162,48,gene,0,20,0,20,0,monza,minardi,0
1999,13,162,55,alesi,1,16,0,13,9,monza,sauber,4665.121
1999,13,162,70,zanardi,0,18,0,4,7,monza,williams,4650.97
1999,13,162,22,barrichello,15,7,0,7,4,monza,stewart,4640.553
1999,13,162,71,damon_hill,7,10,0,9,10,monza,jordan,4679.182
1999,13,162,25,wurz,3,11,0,14,0,monza,benetton,0
1999,13,162,14,coulthard,48,4,2,3,5,monza,mclaren,4641.065
1999,13,162,35,villeneuve,0,22,0,11,8,monza,bar,4664.72
1999,13,162,44,panis,2,14,0,10,11,monza,prost,0
1999,13,162,41,zonta,0,23,0,18,0,monza,bar,0
1999,13,162,21,fisichella,13,8,0,17,0,monza,benetton,0
1999,13,162,69,badoer,0,21,0,19,0,monza,minardi,0
1999,13,162,63,salo,10,9,0,6,3,monza,ferrari,4634.855
1999,13,162,49,frentzen,50,3,2,2,1,monza,jordan,4622.923
1999,13,162,68,takagi,0,19,0,22,0,monza,arrows,0
1999,13,162,56,irvine,60,2,3,8,6,monza,ferrari,4650.325
1999,13,162,64,diniz,3,12,0,16,0,monza,sauber,0
1999,13,162,57,hakkinen,60,1,4,1,0,monza,mclaren,0
1999,13,162,37,rosa,1,17,0,21,0,monza,arrows,0
1999,14,578,23,ralf_schumacher,33,5,0,4,4,nurburgring,williams,6153.822
1999,14,578,15,trulli,7,11,0,10,2,nurburgring,prost,6136.933
1999,14,578,65,herbert,12,9,1,14,1,nurburgring,stewart,6114.314
1999,14,578,48,gene,1,16,0,20,6,nurburgring,minardi,6179.468
1999,14,578,55,alesi,1,17,0,16,0,nurburgring,sauber,0
1999,14,578,70,zanardi,0,19,0,18,0,nurburgring,williams,0
1999,14,578,22,barrichello,19,7,0,15,3,nurburgring,stewart,6137.18
1999,14,578,71,damon_hill,7,12,0,7,0,nurburgring,jordan,0
1999,14,578,25,wurz,3,13,0,11,0,nurburgring,benetton,0
1999,14,578,14,coulthard,48,4,2,2,0,nurburgring,mclaren,0
1999,14,578,35,villeneuve,0,23,0,8,10,nurburgring,bar,0
1999,14,578,44,panis,2,15,0,5,9,nurburgring,prost,0
1999,14,578,41,zonta,0,21,0,17,8,nurburgring,bar,0
1999,14,578,21,fisichella,13,8,0,6,0,nurburgring,benetton,0
1999,14,578,69,badoer,0,22,0,19,0,nurburgring,minardi,0
1999,14,578,63,salo,10,10,0,12,0,nurburgring,ferrari,0
1999,14,578,49,frentzen,50,3,2,1,0,nurburgring,jordan,0
1999,14,578,68,takagi,0,20,0,21,0,nurburgring,arrows,0
1999,14,578,56,irvine,60,2,3,9,7,nurburgring,ferrari,6180.997
1999,14,578,64,diniz,3,14,0,13,0,nurburgring,sauber,0
1999,14,578,57,hakkinen,62,1,4,3,5,nurburgring,mclaren,6177.264
1999,14,578,37,rosa,1,18,0,22,0,nurburgring,arrows,0
1999,15,18,23,ralf_schumacher,33,6,0,8,0,sepang,williams,0
1999,15,18,15,trulli,7,11,0,18,0,sepang,prost,0
1999,15,18,65,herbert,15,8,1,5,4,sepang,stewart,5816.032
1999,15,18,48,gene,1,17,0,19,9,sepang,minardi,0
1999,15,18,55,alesi,1,16,0,15,7,sepang,sauber,5852.902
1999,15,18,70,zanardi,0,19,0,16,10,sepang,williams,0
1999,15,18,22,barrichello,21,7,0,6,5,sepang,stewart,5830.79
1999,15,18,71,damon_hill,7,12,0,9,0,sepang,jordan,0
1999,15,18,30,michael_schumacher,38,5,2,1,2,sepang,ferrari,5799.534
1999,15,18,25,wurz,3,13,0,7,8,sepang,benetton,5859.428
1999,15,18,14,coulthard,48,4,2,3,0,sepang,mclaren,0
1999,15,18,35,villeneuve,0,23,0,10,0,sepang,bar,0
1999,15,18,44,panis,2,15,0,12,0,sepang,prost,0
1999,15,18,41,zonta,0,21,0,13,0,sepang,bar,0
1999,15,18,21,fisichella,13,9,0,11,11,sepang,benetton,0
1999,15,18,69,badoer,0,22,0,21,0,sepang,minardi,0
1999,15,18,49,frentzen,51,3,2,14,6,sepang,jordan,5833.378
1999,15,18,68,takagi,0,20,0,22,0,sepang,arrows,0
1999,15,18,56,irvine,70,1,4,2,1,sepang,ferrari,5798.494
1999,15,18,64,diniz,3,14,0,17,0,sepang,sauber,0
1999,15,18,57,hakkinen,66,2,4,4,3,sepang,mclaren,5808.237
1999,15,18,37,rosa,1,18,0,20,0,sepang,arrows,0
1999,16,45,23,ralf_schumacher,35,6,0,9,5,suzuka,williams,5578.279
1999,16,45,15,trulli,7,11,0,7,0,suzuka,prost,0
1999,16,45,65,herbert,15,8,1,8,7,suzuka,stewart,0
1999,16,45,48,gene,1,17,0,20,0,suzuka,minardi,0
1999,16,45,55,alesi,2,15,0,10,6,suzuka,sauber,0
1999,16,45,70,zanardi,0,19,0,8,0,suzuka,williams,0
1999,16,45,22,barrichello,21,7,0,13,8,suzuka,stewart,0
1999,16,45,71,damon_hill,7,12,0,12,0,suzuka,jordan,0
1999,16,45,30,michael_schumacher,44,5,2,1,2,suzuka,ferrari,5483.8
1999,16,45,25,wurz,3,13,0,15,10,suzuka,benetton,0
1999,16,45,14,coulthard,48,4,2,3,0,suzuka,mclaren,0
1999,16,45,35,villeneuve,0,21,0,11,9,suzuka,bar,0
1999,16,45,44,panis,2,16,0,6,0,suzuka,prost,0
1999,16,45,41,zonta,0,22,0,18,12,suzuka,bar,0
1999,16,45,21,fisichella,13,9,0,14,14,suzuka,benetton,0
1999,16,45,69,badoer,0,23,0,22,0,suzuka,minardi,0
1999,16,45,49,frentzen,54,3,2,4,4,suzuka,jordan,5577.42
1999,16,45,68,takagi,0,20,0,19,0,suzuka,arrows,0
1999,16,45,56,irvine,74,2,4,5,3,suzuka,ferrari,5574.473
1999,16,45,64,diniz,3,14,0,17,11,suzuka,sauber,0
1999,16,45,57,hakkinen,76,1,5,2,1,suzuka,mclaren,5478.785
1999,16,45,37,rosa,1,18,0,21,13,suzuka,arrows,0
2000,1,10,2,heidfeld,0,9,0,15,9,albert_park,prost,0
2000,1,10,23,ralf_schumacher,4,3,0,11,3,albert_park,williams,5661.996
2000,1,10,48,gene,0,8,0,18,8,albert_park,minardi,0
2000,1,10,22,barrichello,6,2,0,4,2,albert_park,ferrari,5653.402
2000,1,10,30,michael_schumacher,10,1,1,3,1,albert_park,ferrari,5641.987
2000,1,10,25,wurz,0,7,0,14,7,albert_park,benetton,5688.902
2000,1,10,35,villeneuve,3,4,0,8,4,albert_park,bar,5686.434
2000,1,10,41,zonta,1,6,0,16,6,albert_park,bar,5688.455
2000,1,10,21,fisichella,2,5,0,9,5,albert_park,benetton,5687.152
2000,2,785,2,heidfeld,0,14,0,19,0,interlagos,prost,0
2000,2,785,23,ralf_schumacher,6,4,0,11,5,interlagos,williams,0
2000,2,785,15,trulli,3,6,0,12,4,interlagos,jordan,5568.051
2000,2,785,60,mazzacane,0,15,0,20,10,interlagos,minardi,0
2000,2,785,48,gene,0,13,0,18,0,interlagos,minardi,0
2000,2,785,18,button,1,9,0,9,6,interlagos,williams,0
2000,2,785,22,barrichello,6,3,0,4,0,interlagos,ferrari,0
2000,2,785,30,michael_schumacher,20,1,2,3,1,interlagos,ferrari,5495.271
2000,2,785,25,wurz,0,11,0,13,0,interlagos,benetton,0
2000,2,785,50,verstappen,0,10,0,14,7,interlagos,arrows,0
2000,2,785,35,villeneuve,3,7,0,10,0,interlagos,bar,0
2000,2,785,41,zonta,1,8,0,8,9,interlagos,bar,0
2000,2,785,21,fisichella,8,2,0,5,2,interlagos,benetton,5535.169
2000,2,785,49,frentzen,4,5,0,7,3,interlagos,jordan,5537.539
2000,2,785,37,rosa,0,12,0,16,8,interlagos,arrows,0
2000,3,37,2,heidfeld,0,19,0,22,0,imola,prost,0
2000,3,37,23,ralf_schumacher,6,5,0,5,0,imola,williams,0
2000,3,37,15,trulli,3,9,0,8,15,imola,jordan,0
2000,3,37,60,mazzacane,0,20,0,20,13,imola,minardi,0
2000,3,37,65,herbert,0,21,0,17,10,imola,jaguar,0
2000,3,37,48,gene,0,18,0,21,0,imola,minardi,0
2000,3,37,18,button,1,11,0,18,0,imola,williams,0
2000,3,37,22,barrichello,9,2,0,4,4,imola,ferrari,5589.052
2000,3,37,30,michael_schumacher,30,1,3,2,1,imola,ferrari,5499.776
2000,3,37,25,wurz,0,13,0,11,9,imola,benetton,0
2000,3,37,50,verstappen,0,14,0,16,14,imola,arrows,0
2000,3,37,14,coulthard,4,7,0,3,3,imola,mclaren,5550.784
2000,3,37,35,villeneuve,5,6,0,9,5,imola,bar,0
2000,3,37,41,zonta,1,10,0,14,12,imola,bar,0
2000,3,37,21,fisichella,8,3,0,19,11,imola,benetton,0
2000,3,37,63,salo,1,12,0,12,6,imola,sauber,0
2000,3,37,49,frentzen,4,8,0,6,0,imola,jordan,0
2000,3,37,56,irvine,0,15,0,7,7,imola,jaguar,0
2000,3,37,64,diniz,0,17,0,10,8,imola,sauber,0
2000,3,37,57,hakkinen,6,4,0,1,2,imola,mclaren,5500.944
2000,3,37,37,rosa,0,16,0,13,0,imola,arrows,0
2000,4,153,2,heidfeld,0,19,0,17,0,silverstone,prost,0
2000,4,153,23,ralf_schumacher,9,5,0,7,4,silverstone,williams,5371.42
2000,4,153,15,trulli,4,9,0,11,6,silverstone,jordan,5409.381
2000,4,153,60,mazzacane,0,21,0,22,15,silverstone,minardi,0
2000,4,153,65,herbert,0,20,0,14,12,silverstone,jaguar,0
2000,4,153,48,gene,0,17,0,21,14,silverstone,minardi,0
2000,4,153,18,button,3,10,0,6,5,silverstone,williams,5387.867
2000,4,153,55,alesi,0,22,0,15,10,silverstone,prost,0
2000,4,153,22,barrichello,9,4,0,1,0,silverstone,ferrari,0
2000,4,153,30,michael_schumacher,34,1,3,5,3,silverstone,ferrari,5350.025
2000,4,153,25,wurz,0,13,0,20,9,silverstone,benetton,0
2000,4,153,50,verstappen,0,15,0,8,0,silverstone,arrows,0
2000,4,153,14,coulthard,14,2,1,4,1,silverstone,mclaren,5330.108
2000,4,153,35,villeneuve,5,7,0,10,16,silverstone,bar,0
2000,4,153,41,zonta,1,12,0,16,0,silverstone,bar,0
2000,4,153,21,fisichella,8,6,0,12,7,silverstone,benetton,0
2000,4,153,63,salo,1,11,0,18,8,silverstone,sauber,0
2000,4,153,49,frentzen,4,8,0,2,17,silverstone,jordan,0
2000,4,153,56,irvine,0,14,0,9,13,silverstone,jaguar,0
2000,4,153,64,diniz,0,16,0,13,11,silverstone,sauber,0
2000,4,153,57,hakkinen,12,3,0,3,2,silverstone,mclaren,5331.585
2000,4,153,37,rosa,0,18,0,19,0,silverstone,arrows,0
2000,5,109,2,heidfeld,0,19,0,19,16,catalunya,prost,0
2000,5,109,23,ralf_schumacher,12,5,0,5,4,catalunya,williams,5672.701
2000,5,109,15,trulli,4,9,0,7,12,catalunya,jordan,0
2000,5,109,60,mazzacane,0,21,0,21,15,catalunya,minardi,0
2000,5,109,65,herbert,0,20,0,14,13,catalunya,jaguar,0
2000,5,109,48,gene,0,17,0,20,14,catalunya,minardi,0
2000,5,109,18,button,3,10,0,10,17,catalunya,williams,0
2000,5,109,55,alesi,0,22,0,17,0,catalunya,prost,0
2000,5,109,22,barrichello,13,4,0,3,3,catalunya,ferrari,5664.502
2000,5,109,30,michael_schumacher,36,1,3,1,5,catalunya,ferrari,5683.373
2000,5,109,25,wurz,0,13,0,18,10,catalunya,benetton,0
2000,5,109,50,verstappen,0,15,0,11,0,catalunya,arrows,0
2000,5,109,14,coulthard,20,3,1,4,2,catalunya,mclaren,5651.456
2000,5,109,35,villeneuve,5,8,0,6,0,catalunya,bar,0
2000,5,109,41,zonta,1,12,0,16,8,catalunya,bar,0
2000,5,109,21,fisichella,8,6,0,13,9,catalunya,benetton,0
2000,5,109,63,salo,1,11,0,12,7,catalunya,sauber,0
2000,5,109,49,frentzen,5,7,0,8,6,catalunya,jordan,5717.315
2000,5,109,56,irvine,0,14,0,9,11,catalunya,jaguar,0
2000,5,109,64,diniz,0,16,0,15,0,catalunya,sauber,0
2000,5,109,57,hakkinen,22,2,1,2,1,catalunya,mclaren,5635.39
2000,5,109,37,rosa,0,18,0,22,0,catalunya,arrows,0
2000,6,578,23,ralf_schumacher,12,5,0,5,0,nurburgring,williams,0
2000,6,578,15,trulli,4,9,0,6,0,nurburgring,jordan,0
2000,6,578,60,mazzacane,0,18,0,21,8,nurburgring,minardi,0
2000,6,578,65,herbert,0,22,0,16,11,nurburgring,jaguar,0
2000,6,578,48,gene,0,19,0,20,0,nurburgring,minardi,0
2000,6,578,18,button,3,10,0,11,10,nurburgring,williams,0
2000,6,578,55,alesi,0,20,0,17,9,nurburgring,prost,0
2000,6,578,22,barrichello,16,4,0,4,4,nurburgring,ferrari,0
2000,6,578,30,michael_schumacher,46,1,4,2,1,nurburgring,ferrari,6120.307
2000,6,578,25,wurz,0,15,0,14,12,nurburgring,benetton,0
2000,6,578,50,verstappen,0,17,0,13,0,nurburgring,arrows,0
2000,6,578,14,coulthard,24,3,1,1,3,nurburgring,mclaren,0
2000,6,578,35,villeneuve,5,8,0,9,0,nurburgring,bar,0
2000,6,578,41,zonta,1,12,0,18,0,nurburgring,bar,0
2000,6,578,21,fisichella,10,6,0,7,5,nurburgring,benetton,0
2000,6,578,63,salo,1,11,0,19,0,nurburgring,sauber,0
2000,6,578,49,frentzen,5,7,0,10,0,nurburgring,jordan,0
2000,6,578,56,irvine,0,16,0,8,0,nurburgring,jaguar,0
2000,6,578,64,diniz,0,14,0,15,7,nurburgring,sauber,0
2000,6,578,57,hakkinen,28,2,1,3,2,nurburgring,mclaren,6134.129
2000,6,578,37,rosa,1,13,0,12,6,nurburgring,arrows,0
2000,7,7,2,heidfeld,0,18,0,18,8,monaco,prost,0
2000,7,7,23,ralf_schumacher,12,6,0,9,0,monaco,williams,0
2000,7,7,15,trulli,4,9,0,2,0,monaco,jordan,0
2000,7,7,60,mazzacane,0,19,0,22,0,monaco,minardi,0
2000,7,7,65,herbert,0,21,0,11,9,monaco,jaguar,0
2000,7,7,48,gene,0,20,0,21,0,monaco,minardi,0
2000,7,7,18,button,3,12,0,14,0,monaco,williams,0
2000,7,7,55,alesi,0,22,0,7,0,monaco,prost,0
2000,7,7,22,barrichello,22,4,0,6,2,monaco,ferrari,6584.102
2000,7,7,30,michael_schumacher,46,1,4,1,0,monaco,ferrari,0
2000,7,7,25,wurz,0,16,0,12,0,monaco,benetton,0
2000,7,7,50,verstappen,0,17,0,15,0,monaco,arrows,0
2000,7,7,14,coulthard,34,2,2,3,1,monaco,mclaren,6568.213
2000,7,7,35,villeneuve,5,8,0,17,7,monaco,bar,0
2000,7,7,41,zonta,1,13,0,20,0,monaco,bar,0
2000,7,7,21,fisichella,14,5,0,8,3,monaco,benetton,6586.735
2000,7,7,63,salo,3,11,0,13,5,monaco,sauber,6648.988
2000,7,7,49,frentzen,5,7,0,4,10,monaco,jordan,0
2000,7,7,56,irvine,3,10,0,10,4,monaco,jaguar,6634.137
2000,7,7,64,diniz,0,15,0,19,0,monaco,sauber,0
2000,7,7,57,hakkinen,29,3,1,5,6,monaco,mclaren,0
2000,7,7,37,rosa,1,14,0,16,0,monaco,arrows,0
2000,8,13,2,heidfeld,0,18,0,21,0,villeneuve,prost,0
2000,8,13,23,ralf_schumacher,12,6,0,12,14,villeneuve,williams,0
2000,8,13,15,trulli,5,9,0,7,6,villeneuve,jordan,6134
2000,8,13,60,mazzacane,0,19,0,22,12,villeneuve,minardi,0
2000,8,13,65,herbert,0,21,0,11,0,villeneuve,jaguar,0
2000,8,13,48,gene,0,20,0,20,16,villeneuve,minardi,0
2000,8,13,18,button,3,12,0,18,11,villeneuve,williams,0
2000,8,13,55,alesi,0,22,0,17,0,villeneuve,prost,0
2000,8,13,22,barrichello,28,4,0,3,2,villeneuve,ferrari,6072.487
2000,8,13,30,michael_schumacher,56,1,5,1,1,villeneuve,ferrari,6072.313
2000,8,13,25,wurz,0,17,0,14,9,villeneuve,benetton,6152.212
2000,8,13,50,verstappen,2,13,0,13,5,villeneuve,arrows,6124.521
2000,8,13,14,coulthard,34,2,2,2,7,villeneuve,mclaren,6134.529
2000,8,13,35,villeneuve,5,8,0,6,15,villeneuve,bar,0
2000,8,13,41,zonta,1,14,0,8,8,villeneuve,bar,6142.768
2000,8,13,21,fisichella,18,5,0,10,3,villeneuve,benetton,6087.678
2000,8,13,63,salo,3,11,0,15,0,villeneuve,sauber,0
2000,8,13,49,frentzen,5,7,0,5,0,villeneuve,jordan,0
2000,8,13,56,irvine,3,10,0,16,13,villeneuve,jaguar,0
2000,8,13,64,diniz,0,16,0,19,10,villeneuve,sauber,6186.857
2000,8,13,57,hakkinen,32,3,1,4,4,villeneuve,mclaren,6090.874
2000,8,13,37,rosa,1,15,0,9,0,villeneuve,arrows,0
2000,9,228,2,heidfeld,0,18,0,16,12,magny_cours,prost,0
2000,9,228,23,ralf_schumacher,14,6,0,5,5,magny_cours,williams,5949.519
2000,9,228,15,trulli,6,8,0,9,6,magny_cours,jordan,5961.143
2000,9,228,60,mazzacane,0,19,0,22,0,magny_cours,minardi,0
2000,9,228,65,herbert,0,21,0,11,0,magny_cours,jaguar,0
2000,9,228,48,gene,0,20,0,21,15,magny_cours,minardi,0
2000,9,228,18,button,3,12,0,10,8,magny_cours,williams,0
2000,9,228,55,alesi,0,22,0,18,14,magny_cours,prost,0
2000,9,228,22,barrichello,32,4,0,3,3,magny_cours,ferrari,5917.947
2000,9,228,30,michael_schumacher,56,1,5,1,0,magny_cours,ferrari,0
2000,9,228,25,wurz,0,17,0,17,0,magny_cours,benetton,0
2000,9,228,50,verstappen,2,13,0,20,0,magny_cours,arrows,0
2000,9,228,14,coulthard,44,2,3,2,1,magny_cours,mclaren,5885.538
2000,9,228,35,villeneuve,8,7,0,7,4,magny_cours,bar,5946.86
2000,9,228,41,zonta,1,14,0,19,0,magny_cours,bar,0
2000,9,228,21,fisichella,18,5,0,14,9,magny_cours,benetton,0
2000,9,228,63,salo,3,11,0,12,10,magny_cours,sauber,0
2000,9,228,49,frentzen,5,9,0,8,7,magny_cours,jordan,0
2000,9,228,56,irvine,3,10,0,6,13,magny_cours,jaguar,0
2000,9,228,64,diniz,0,16,0,15,11,magny_cours,sauber,0
2000,9,228,57,hakkinen,38,3,1,4,2,magny_cours,mclaren,5900.286
2000,9,228,37,rosa,1,15,0,13,0,magny_cours,arrows,0
2000,10,678,2,heidfeld,0,20,0,13,0,red_bull_ring,prost,0
2000,10,678,23,ralf_schumacher,14,6,0,19,0,red_bull_ring,williams,0
2000,10,678,15,trulli,6,8,0,5,0,red_bull_ring,jordan,0
2000,10,678,60,mazzacane,0,21,0,22,12,red_bull_ring,minardi,0
2000,10,678,65,herbert,0,18,0,16,7,red_bull_ring,jaguar,0
2000,10,678,48,gene,0,19,0,20,8,red_bull_ring,minardi,0
2000,10,678,18,button,5,10,0,18,5,red_bull_ring,williams,0
2000,10,678,55,alesi,0,22,0,17,0,red_bull_ring,prost,0
2000,10,678,22,barrichello,36,4,0,3,3,red_bull_ring,ferrari,5326.613
2000,10,678,30,michael_schumacher,56,1,5,4,0,red_bull_ring,ferrari,0
2000,10,678,25,wurz,0,17,0,14,10,red_bull_ring,benetton,0
2000,10,678,50,verstappen,2,13,0,10,0,red_bull_ring,arrows,0
2000,10,678,14,coulthard,50,2,3,2,2,red_bull_ring,mclaren,5308.353
2000,10,678,35,villeneuve,11,7,0,7,4,red_bull_ring,bar,0
2000,10,678,41,zonta,1,14,0,6,0,red_bull_ring,bar,0
2000,10,678,21,fisichella,18,5,0,8,0,red_bull_ring,benetton,0
2000,10,678,54,burti,0,23,0,21,11,red_bull_ring,jaguar,0
2000,10,678,63,salo,4,11,0,9,6,red_bull_ring,sauber,0
2000,10,678,49,frentzen,5,9,0,15,0,red_bull_ring,jordan,0
2000,10,678,64,diniz,0,16,0,11,9,red_bull_ring,sauber,0
2000,10,678,57,hakkinen,48,3,2,1,1,red_bull_ring,mclaren,5295.818
2000,10,678,37,rosa,1,15,0,12,0,red_bull_ring,arrows,0
2000,11,103,2,heidfeld,0,20,0,13,12,hockenheimring,prost,0
2000,11,103,23,ralf_schumacher,14,6,0,14,7,hockenheimring,williams,5165.316
2000,11,103,15,trulli,6,9,0,6,9,hockenheimring,jordan,5185.319
2000,11,103,60,mazzacane,0,21,0,21,11,hockenheimring,minardi,5223.922
2000,11,103,65,herbert,0,18,0,8,0,hockenheimring,jaguar,0
2000,11,103,48,gene,0,19,0,22,0,hockenheimring,minardi,0
2000,11,103,18,button,8,8,0,16,4,hockenheimring,williams,5157.103
2000,11,103,55,alesi,0,22,0,20,0,hockenheimring,prost,0
2000,11,103,22,barrichello,46,4,1,18,1,hockenheimring,ferrari,5134.418
2000,11,103,30,michael_schumacher,56,1,5,2,0,hockenheimring,ferrari,0
2000,11,103,25,wurz,0,17,0,7,0,hockenheimring,benetton,0
2000,11,103,50,verstappen,2,13,0,11,0,hockenheimring,arrows,0
2000,11,103,14,coulthard,54,2,3,1,3,hockenheimring,mclaren,5155.586
2000,11,103,35,villeneuve,11,7,0,9,8,hockenheimring,bar,5181.955
2000,11,103,41,zonta,1,15,0,12,0,hockenheimring,bar,0
2000,11,103,21,fisichella,18,5,0,3,0,hockenheimring,benetton,0
2000,11,103,63,salo,6,10,0,15,5,hockenheimring,sauber,5161.53
2000,11,103,49,frentzen,5,11,0,17,0,hockenheimring,jordan,0
2000,11,103,56,irvine,3,12,0,10,10,hockenheimring,jaguar,5214.082
2000,11,103,64,diniz,0,16,0,19,0,hockenheimring,sauber,0
2000,11,103,57,hakkinen,54,3,2,4,2,hockenheimring,mclaren,5141.87
2000,11,103,37,rosa,2,14,0,5,6,hockenheimring,arrows,5163.498
2000,12,264,2,heidfeld,0,20,0,19,0,hungaroring,prost,0
2000,12,264,23,ralf_schumacher,16,6,0,4,5,hungaroring,williams,6384.306
2000,12,264,15,trulli,6,10,0,12,7,hungaroring,jordan,0
2000,12,264,60,mazzacane,0,21,0,22,0,hungaroring,minardi,0
2000,12,264,65,herbert,0,18,0,17,0,hungaroring,jaguar,0
2000,12,264,48,gene,0,19,0,21,15,hungaroring,minardi,0
2000,12,264,18,button,8,8,0,8,9,hungaroring,williams,0
2000,12,264,55,alesi,0,22,0,14,0,hungaroring,prost,0
2000,12,264,22,barrichello,49,4,1,5,4,hungaroring,ferrari,6378.026
2000,12,264,30,michael_schumacher,62,2,5,1,2,hungaroring,ferrari,6341.786
2000,12,264,25,wurz,0,17,0,11,11,hungaroring,benetton,0
2000,12,264,50,verstappen,2,13,0,20,13,hungaroring,arrows,0
2000,12,264,14,coulthard,58,3,3,2,3,hungaroring,mclaren,6342.324
2000,12,264,35,villeneuve,11,7,0,16,12,hungaroring,bar,0
2000,12,264,41,zonta,1,15,0,18,14,hungaroring,bar,0
2000,12,264,21,fisichella,18,5,0,7,0,hungaroring,benetton,0
2000,12,264,63,salo,6,11,0,9,10,hungaroring,sauber,0
2000,12,264,49,frentzen,6,9,0,6,6,hungaroring,jordan,6401.968
2000,12,264,56,irvine,3,12,0,10,8,hungaroring,jaguar,0
2000,12,264,64,diniz,0,16,0,13,0,hungaroring,sauber,0
2000,12,264,57,hakkinen,64,1,3,3,1,hungaroring,mclaren,6333.869
2000,12,264,37,rosa,2,14,0,15,16,hungaroring,arrows,0
2000,13,401,2,heidfeld,0,20,0,14,0,spa,prost,0
2000,13,401,23,ralf_schumacher,20,5,0,6,3,spa,williams,5332.59
2000,13,401,15,trulli,6,10,0,2,0,spa,jordan,0
2000,13,401,60,mazzacane,0,21,0,22,17,spa,minardi,0
2000,13,401,65,herbert,0,17,0,9,8,spa,jaguar,5382.302
2000,13,401,48,gene,0,19,0,21,14,spa,minardi,0
2000,13,401,18,button,10,8,0,3,5,spa,williams,5344.408
2000,13,401,55,alesi,0,22,0,17,0,spa,prost,0
2000,13,401,22,barrichello,49,4,1,10,0,spa,ferrari,0
2000,13,401,30,michael_schumacher,68,2,5,4,2,spa,ferrari,5295.598
2000,13,401,25,wurz,0,18,0,19,13,spa,benetton,0
2000,13,401,50,verstappen,2,13,0,20,15,spa,arrows,0
2000,13,401,14,coulthard,61,3,3,5,4,spa,mclaren,5337.775
2000,13,401,35,villeneuve,11,7,0,7,7,spa,bar,5366.874
2000,13,401,41,zonta,1,15,0,13,12,spa,bar,0
2000,13,401,21,fisichella,18,6,0,11,0,spa,benetton,0
2000,13,401,63,salo,6,11,0,18,9,spa,sauber,5383.164
2000,13,401,49,frentzen,7,9,0,8,6,spa,jordan,5350.478
2000,13,401,56,irvine,3,12,0,12,10,spa,jaguar,5386.049
2000,13,401,64,diniz,0,16,0,15,11,spa,sauber,5388.617
2000,13,401,57,hakkinen,74,1,4,1,1,spa,mclaren,5294.494
